LABEL                          LABEL                          USER           PID  PPID     VSZ    RSS WCHAN          ADDR S NAME                       
u:r:kernel:s0                  u:r:kernel:s0                  root          1369     2       0      0 irq_thread        0 S [irq/465-gh_dbl_rx_6]
u:r:kernel:s0                  u:r:kernel:s0                  root          1371     2       0      0 rescuer_thread    0 I [ipa_interrupt_w]
u:r:kernel:s0                  u:r:kernel:s0                  root          1372     2       0      0 rescuer_thread    0 I [ipawq36]
u:r:kernel:s0                  u:r:kernel:s0                  root          1373     2       0      0 rescuer_thread    0 I [iparepwq36]
u:r:kernel:s0                  u:r:kernel:s0                  root          1374     2       0      0 rescuer_thread    0 I [ipawq33]
u:r:kernel:s0                  u:r:kernel:s0                  root          1375     2       0      0 rescuer_thread    0 I [iparepwq33]
u:r:kernel:s0                  u:r:kernel:s0                  root          1376     2       0      0 rescuer_thread    0 I [ipafreepagewq33]
u:r:kernel:s0                  u:r:kernel:s0                  root          1377     2       0      0 rescuer_thread    0 I [ipawq32]
u:r:kernel:s0                  u:r:kernel:s0                  root          1378     2       0      0 rescuer_thread    0 I [iparepwq32]
u:r:kernel:s0                  u:r:kernel:s0                  root          1379     2       0      0 rescuer_thread    0 I [ipa_uc_holb_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root          1380     2       0      0 rescuer_thread    0 I [ipa_usb_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root          1381     2       0      0 rescuer_thread    0 I [clnt_req]
u:r:kernel:s0                  u:r:kernel:s0                  root          1384     2       0      0 issue_checkpoint_thread 0 S [f2fs_ckpt-254:65]
u:r:kernel:s0                  u:r:kernel:s0                  root          1385     2       0      0 issue_discard_thread 0 S [f2fs_discard-254:65]
u:r:kernel:s0                  u:r:kernel:s0                  root          1386     2       0      0 gc_thread_func    0 S [f2fs_gc-254:65]
u:r:hal_proca_default:s0       u:r:hal_proca_default:s0       system        1387     1 12479420  2692 do_epoll_wait     0 S vendor.samsung.hardware.security.proca@2.0-service
u:r:vaultkeeperd:s0            u:r:vaultkeeperd:s0            system        1388     1 12477000  4876 __skb_wait_for_more_packets 0 S vaultkeeperd
u:r:traced:s0                  u:r:traced:s0                  nobody        1394     1 12536708  3364 do_sys_poll       0 S traced
u:r:tombstoned:s0              u:r:tombstoned:s0              tombstoned    1397     1 12347464  2564 do_epoll_wait     0 S tombstoned
u:r:traced_probes:s0           u:r:traced_probes:s0           nobody        1409     1 12366292  2836 do_sys_poll       0 S traced_probes
u:r:kernel:s0                  u:r:kernel:s0                  root          1508     2       0      0 kthread_worker_fn 0 S [glink_spss]
u:r:kernel:s0                  u:r:kernel:s0                  root          1509     2       0      0 irq_thread        0 S [irq/466-glink-native-spss]
u:r:kernel:s0                  u:r:kernel:s0                  root          1510     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1511     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1512     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1513     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1514     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1515     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1516     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1517     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1518     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1519     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1520     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1521     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1522     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1523     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1524     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1525     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1526     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1527     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1528     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1529     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1530     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1531     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1532     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1533     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1534     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1535     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1536     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1537     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1538     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1539     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1541     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1542     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1544     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1545     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1546     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1547     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1548     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1549     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1550     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1551     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1552     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1553     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1554     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1555     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1556     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1557     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1558     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1559     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1560     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1561     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1562     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1563     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1564     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1565     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1566     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1567     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1568     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1569     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1570     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1571     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1572     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1573     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1574     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1575     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1576     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1577     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1578     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1579     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1580     2       0      0 rescuer_thread    0 I [kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root          1582     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1583     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1584     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1585     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1586     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1587     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1588     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1589     2       0      0 rescuer_thread    0 I [ext4-rsv-conver]
u:r:kernel:s0                  u:r:kernel:s0                  root          1611     2       0      0 rescuer_thread    0 I [at_usb0]
u:r:kernel:s0                  u:r:kernel:s0                  root          1612     2       0      0 rescuer_thread    0 I [at_usb1]
u:r:kernel:s0                  u:r:kernel:s0                  root          1613     2       0      0 rescuer_thread    0 I [at_usb2]
u:r:kernel:s0                  u:r:kernel:s0                  root          1614     2       0      0 rescuer_thread    0 I [qdss]
u:r:kernel:s0                  u:r:kernel:s0                  root          1615     2       0      0 rescuer_thread    0 I [qdss_mdm]
u:r:kernel:s0                  u:r:kernel:s0                  root          1616     2       0      0 rescuer_thread    0 I [qdss_sw]
u:r:cassd:s0                   u:r:cassd:s0                   system        1638     1 12469680  4924 __arm64_sys_nanosleep 0 S cass
u:r:vendor_time_daemon:s0      u:r:vendor_time_daemon:s0      system        1641     1 12597680  3200 futex_wait_queue  0 S time_daemon
u:r:statsd:s0                  u:r:statsd:s0                  statsd        1691     1 12616472  6224 do_epoll_wait     0 S statsd
u:r:vendor_ssgtzd:s0           u:r:vendor_ssgtzd:s0           system        1740     1 13680868  3312 futex_wait_queue  0 S ssgtzd
u:r:vendor_diag-router:s0      u:r:vendor_diag-router:s0      system        1741     1 12491168  3944 do_select         0 S diag-router
u:r:hal_rtss_default:s0        u:r:hal_rtss_default:s0        system        1742     1 12420572  4428 binder_thread_read 0 S vendor.samsung.hardware.security.rtts-service
u:r:kernel:s0                  u:r:kernel:s0                  root          1743     2       0      0 kthread_worker_fn 0 S [glink_adsp]
u:r:hal_allocator_default:s0   u:r:hal_allocator_default:s0   system        1744     1 12355840  3312 binder_thread_read 0 S android.hidl.allocator@1.0-service
u:r:vendor_qccsyshal_qti:s0    u:r:vendor_qccsyshal_qti:s0    system        1745     1 12658608  3992 binder_thread_read 0 S qccsyshal@1.2-service
u:r:hal_bluetooth_default:s0   u:r:hal_bluetooth_default:s0   bluetooth     1752     1 12695628  5500 binder_thread_read 0 S android.hardware.bluetooth@1.1-service-qti
u:r:hal_camera_default:s0      u:r:hal_camera_default:s0      cameraserver  1753     1 12490684  5012 binder_thread_read 0 S android.hardware.camera.provider-V1-external-service
u:r:hal_drm_clearkey_aidl:s0   u:r:hal_drm_clearkey_aidl:s0   media         1754     1 12469316  4728 binder_thread_read 0 S android.hardware.drm-service.clearkey
u:r:hal_gatekeeper_default:s0  u:r:hal_gatekeeper_default:s0  system        1755     1 12511304  5184 binder_thread_read 0 S android.hardware.gatekeeper-service
u:r:vendor_hal_gnss_qti:s0     u:r:vendor_hal_gnss_qti:s0     gps           1761     1 13049236  4968 binder_thread_read 0 S android.hardware.gnss-aidl-service-qti
u:r:kernel:s0                  u:r:kernel:s0                  root          1762     2       0      0 kthread_worker_fn 0 S [glink_cdsp]
u:r:hal_sensors_default:s0     u:r:hal_sensors_default:s0     system        1763     1 12772536  8660 binder_thread_read 0 S android.hardware.sensors-service.multihal
u:r:vendor_hal_usb_qti:s0      u:r:vendor_hal_usb_qti:s0      system        1765     1 12376128  4980 binder_thread_read 0 S android.hardware.usb-service.qti
u:r:hal_wifi_default:s0        u:r:hal_wifi_default:s0        wifi          1767     1 12714288 14296 binder_thread_read 0 S android.hardware.wifi-service
u:r:hal_face_default:s0        u:r:hal_face_default:s0        system        1768     1 13244768 10792 binder_thread_read 0 S vendor.samsung.hardware.biometrics.face-service
u:r:hermesd:s0                 u:r:hermesd:s0                 system        1770     1 12500400  5284 futex_wait_queue  0 S hermesd
u:r:hal_light_default:s0       u:r:hal_light_default:s0       system        1772     1 12439728  4420 binder_thread_read 0 S vendor.samsung.hardware.light-service
u:r:hal_memtrack_default:s0    u:r:hal_memtrack_default:s0    nobody        1778     1 12443904  4536 binder_thread_read 0 S vendor.qti.hardware.memtrack-service
u:r:mediacodec:s0              u:r:mediacodec:s0              mediacodec    1780     1 13156816  7660 binder_thread_read 0 S samsung.software.media.c2@1.0-service
u:r:hal_secure_element_default:s0 u:r:hal_secure_element_default:s0 system  1793     1 12531624  4864 binder_thread_read 0 S android.hardware.secure_element-service.nxp
u:r:vendor_hal_capabilityconfigstore_qti_default:s0 u:r:vendor_hal_capabilityconfigstore_qti_default:s0 system 1796 1 12479600 3608 binder_thread_read 0 S vendor.qti.hardware.capabilityconfigstore@1.0-service
u:r:hal_graphics_allocator_default:s0 u:r:hal_graphics_allocator_default:s0 system 1798 1 12527644 6732 binder_thread_read 0 S vendor.qti.hardware.display.allocator-service
u:r:hal_graphics_composer_default:s0 u:r:hal_graphics_composer_default:s0 system 1799 1 13042612 18792 binder_thread_read 0 S vendor.qti.hardware.display.composer-service
u:r:vendor_dspservice:s0       u:r:vendor_dspservice:s0       system        1807     1 12413036  3272 binder_thread_read 0 S dspservice
u:r:vendor_hal_perf_default:s0 u:r:vendor_hal_perf_default:s0 root          1808     1 12766056  6332 binder_thread_read 0 S vendor.qti.hardware.perf2-hal-service
u:r:vendor_hal_trustedui_qti:s0 u:r:vendor_hal_trustedui_qti:s0 system      1810     1 12451620  4636 binder_thread_read 0 S vendor.qti.hardware.trustedui-aidl-service-qti
u:r:vendor_hal_trustedui_qti:s0 u:r:vendor_hal_trustedui_qti:s0 system      1812     1 12402592  4888 binder_thread_read 0 S vendor.qti.hardware.trustedui@1.0-service-qti
u:r:mediacodec:s0              u:r:mediacodec:s0              mediacodec    1816     1 13003396 42636 binder_thread_read 0 S media.hwcodec
u:r:hal_camera_default:s0      u:r:hal_camera_default:s0      cameraserver  1824     1 15958124 12176 binder_thread_read 0 S vendor.samsung.hardware.camera.provider-service_64
u:r:hal_health_default:s0      u:r:hal_health_default:s0      system        1830     1 12596504  5456 do_epoll_wait     0 S vendor.samsung.hardware.health-service
u:r:hal_drk_default:s0         u:r:hal_drk_default:s0         system        1831     1 12538588  5224 binder_thread_read 0 S vendor.samsung.hardware.security.drk-service
u:r:hal_hermes_default:s0      u:r:hal_hermes_default:s0      system        1832     1 12552980  5192 binder_thread_read 0 S vendor.samsung.hardware.security.hermes-service
u:r:hal_sec_inputdev_default:s0 u:r:hal_sec_inputdev_default:s0 system      1833     1 12466352  4620 binder_thread_read 0 S vendor.samsung.hardware.sysinput-service
u:r:hal_ucmtlc_default:s0      u:r:hal_ucmtlc_default:s0      system        1837     1 12484436  5144 binder_thread_read 0 S vendor.samsung.hardware.tlc.ucm-service
u:r:hal_uwb_default:s0         u:r:hal_uwb_default:s0         uwb           1839     1 12453064  4544 binder_thread_read 0 S vendor.samsung.hardware.uwb@1.0-service
u:r:hal_vibrator_default:s0    u:r:hal_vibrator_default:s0    system        1841     1 12487496  5272 binder_thread_read 0 S vendor.samsung.hardware.vibrator-service
u:r:hal_wifi_default:s0        u:r:hal_wifi_default:s0        wifi          1842     1 12641700  5204 binder_thread_read 0 S vendor.samsung.hardware.wifi-service
u:r:hal_drm_widevine:s0        u:r:hal_drm_widevine:s0        media         1849     1 12477528  5276 binder_thread_read 0 S android.hardware.drm-service.widevine
u:r:vendor_pd_mapper:s0        u:r:vendor_pd_mapper:s0        system        1855     1 12428164  3332 __arm64_sys_nanosleep 0 S pd-mapper
u:r:vendor_per_mgr:s0          u:r:vendor_per_mgr:s0          system        1856     1 12525916  3256 do_sigtimedwait   0 S pm-service
u:r:factory_ssc:s0             u:r:factory_ssc:s0             system        1864     1 12491744  3452 __skb_wait_for_more_packets 0 S factory.ssc
u:r:credstore:s0               u:r:credstore:s0               credstore     1868     1 12445364  4144 binder_thread_read 0 S credstore
u:r:gpuservice:s0              u:r:gpuservice:s0              gpu_service   1870     1 12612076  5896 binder_thread_read 0 S gpuservice
u:r:heatmap_default:s0         u:r:heatmap_default:s0         system        1872     1 12382540  2244 futex_wait_queue  0 S heatmap
u:r:vendor_usbudev_qti:s0      u:r:vendor_usbudev_qti:s0      system        1877     1 12353368  2944 __skb_wait_for_more_packets 0 S usbudev
u:r:vendor_rmt_storage:s0      u:r:vendor_rmt_storage:s0      nobody        1878     1 12422064  3292 do_select         0 S rmt_storage
u:r:vendor_rfs_access:s0       u:r:vendor_rfs_access:s0       vendor_rfs    1879     1 12456740  2960 do_sys_poll       0 S tftp_server
u:r:dsms:s0                    u:r:dsms:s0                    vendor_dsms   1923     1 12404448  3740 __skb_wait_for_more_packets 0 S dsms
u:r:mosey_server:s0            u:r:mosey_server:s0            system        1929     1 12438952  3504 binder_thread_read 0 S mosey_server
u:r:vendor_qwesd:s0            u:r:vendor_qwesd:s0            system        1932     1 12490740  3548 futex_wait_queue  0 S qwesd
u:r:vendor_subsystem_ramdump:s0 u:r:vendor_subsystem_ramdump:s0 system      1935     1 12454220  2292 do_sys_poll       0 S subsystem_ramdump
u:r:vendor_per_proxy:s0        u:r:vendor_per_proxy:s0        system        1936     1 12487048  3164 __arm64_sys_nanosleep 0 S pm-proxy
u:r:kernel:s0                  u:r:kernel:s0                  root          2001     2       0      0 irq_thread        0 S [irq/467-glink-native-cdsp]
u:r:kernel:s0                  u:r:kernel:s0                  root          2005     2       0      0 kthread_worker_fn 0 S [qrtr_rx]
u:r:kernel:s0                  u:r:kernel:s0                  root          2052     2       0      0 kthread_worker_fn 0 S [glink_modem]
u:r:ewlogd:s0                  u:r:ewlogd:s0                  system        2069     1 12377208  3152 __skb_wait_for_more_packets 0 S ewlogd
u:r:kernel:s0                  u:r:kernel:s0                  root          2077     2       0      0 irq_thread        0 S [irq/468-glink-native-adsp]
u:r:kernel:s0                  u:r:kernel:s0                  root          2078     2       0      0 kthread_worker_fn 0 S [qrtr_rx]
u:r:kernel:s0                  u:r:kernel:s0                  root          2089     2       0      0 rescuer_thread    0 I [pdr_notifier_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root          2112     2       0      0 hfi_f2h_main      0 S [gmu_f2h]
u:r:kernel:s0                  u:r:kernel:s0                  root          2188     2       0      0 irq_thread        0 S [irq/128-arm-smmu-context-fault]
u:r:hal_nfc_default:s0         u:r:hal_nfc_default:s0         nfc           2263     1 12504316  4968 binder_thread_read 0 S android.hardware.nfc-service.nxp
u:r:vendor_shsusrd:s0          u:r:vendor_shsusrd:s0          radio         2265     1 12611768  4964 futex_wait_queue  0 S shsusrd
u:r:vendor_qcomsysd:s0         u:r:vendor_qcomsysd:s0         root          2268     1 12439168  3236 futex_wait_queue  0 S qcom-system-daemon
u:r:fabriccrypto:s0            u:r:fabriccrypto:s0            system        2271     1 12359868  4188 binder_thread_read 0 S fabric_crypto
u:r:imsd:s0                    u:r:imsd:s0                    system        2274     1 12378164  3624 binder_thread_read 0 S imsd
u:r:incidentd:s0               u:r:incidentd:s0               incidentd     2275     1 12479928  4176 do_epoll_wait     0 S incidentd
u:r:smdexe:s0                  u:r:smdexe:s0                  system        2295     1 12495044  4116 __arm64_sys_nanosleep 0 S smdexe
u:r:ddexe:s0                   u:r:ddexe:s0                   system        2296     1 12508496  2992 __skb_wait_for_more_packets 0 S ddexe
u:r:connfwexe:s0               u:r:connfwexe:s0               system        2297     1 12466868  3420 do_select         0 S connfwexe
u:r:installd:s0                u:r:installd:s0                root          2300     1 12824048  5916 binder_thread_read 0 S installd
u:r:mediaextractor:s0          u:r:mediaextractor:s0          mediaex       2302     1 13830184 27936 binder_thread_read 0 S media.extractor
u:r:mediametrics:s0            u:r:mediametrics:s0            media         2305     1 12681228 15300 binder_thread_read 0 S media.metrics
u:r:spqr_service_daemon:s0     u:r:spqr_service_daemon:s0     system        2309     1 12350188  3928 binder_thread_read 0 S spqr_service
u:r:storaged:s0                u:r:storaged:s0                root          2311     1 12607544  8488 binder_thread_read 0 S storaged
u:r:vendor_perfservice:s0      u:r:vendor_perfservice:s0      system        2316     1 12548120  5076 binder_thread_read 0 S perfservice
u:r:mediacodec:s0              u:r:mediacodec:s0              mediacodec    2318     1 13193544 11776 binder_thread_read 0 S media.codec
u:r:hal_tetheroffload_default:s0 u:r:hal_tetheroffload_default:s0 radio     2329     1 12455620  3120 do_select         0 S ipacm-diag
u:r:hal_tetheroffload_default:s0 u:r:hal_tetheroffload_default:s0 radio     2331     1 12574268  3228 futex_wait_queue  0 S ipacm
u:r:vendor_qms:s0              u:r:vendor_qms:s0              radio         2334     1 13138412  4784 do_epoll_wait     0 S qms
u:r:vendor_tlpd:s0             u:r:vendor_tlpd:s0             radio         2337     1 12701772  3096 futex_wait_queue  0 S tlpd
u:r:vendor_adsprpcd:s0         u:r:vendor_adsprpcd:s0         system        2340     1 12438160  3416 do_sys_poll       0 S adsprpcd
u:r:vendor_cdsprpcd:s0         u:r:vendor_cdsprpcd:s0         system        2341     1 12501748  3436 do_sys_poll       0 S cdsprpcd
u:r:mediaswcodec:s0            u:r:mediaswcodec:s0            mediacodec    2356     1 13502836 22060 binder_thread_read 0 S media.swcodec
u:r:vendor_wcnss_service:s0    u:r:vendor_wcnss_service:s0    system        2357     1 12609100  4644 do_sys_poll       0 S cnss-daemon
u:r:vendor_location:s0         u:r:vendor_location:s0         gps           2359     1 12441144  3584 futex_wait_queue  0 S loc_launcher
u:r:vendor_atfwd:s0            u:r:vendor_atfwd:s0            system        2366     1 12599340  4604 futex_wait_queue  0 S ATFWD-daemon
u:r:gatekeeperd:s0             u:r:gatekeeperd:s0             system        2376     1 12441820  4748 binder_thread_read 0 S gatekeeperd
u:r:vendor_qccvendor:s0        u:r:vendor_qccvendor:s0        system        2383     1 12601516  4776 futex_wait_queue  0 S qcc-vendor
u:r:vendor_trusteduilistener:s0 u:r:vendor_trusteduilistener:s0 system      2386     1 12519516  3592 futex_wait_queue  0 S trusteduilistener
u:r:ksu:s0                     u:r:ksu:s0                     root          2408     1 8669956    836 __arm64_sys_nanosleep 0 S sh
u:r:kernel:s0                  u:r:kernel:s0                  root          2478     2       0      0 irq_thread        0 S [irq/401-esd_recovery]
u:r:vendor_location_lowi_server:s0 u:r:vendor_location_lowi_server:s0 gps   2530  2359 12509400  3872 futex_wait_queue  0 S lowi-server
u:r:vendor_location_xtra_daemon:s0 u:r:vendor_location_xtra_daemon:s0 gps   2544  2359 12711452  4536 __skb_wait_for_more_packets 0 S xtra-daemon
u:r:vendor_adpl:s0             u:r:vendor_adpl:s0             radio         2589     1 12439016  3284 do_select         0 S adpl
u:r:vendor_tlpd:s0             u:r:vendor_tlpd:s0             radio         2631  2337 12426428  3396 futex_wait_queue  0 S tlpd
u:r:kernel:s0                  u:r:kernel:s0                  root          2936     2       0      0 irq_thread        0 S [irq/469-glink-native-modem]
u:r:kernel:s0                  u:r:kernel:s0                  root          2948     2       0      0 kthread_worker_fn 0 S [qrtr_rx]
u:r:kernel:s0                  u:r:kernel:s0                  root          3502     2       0      0 rescuer_thread    0 I [ipawq34]
u:r:kernel:s0                  u:r:kernel:s0                  root          3503     2       0      0 rescuer_thread    0 I [iparepwq34]
u:r:kernel:s0                  u:r:kernel:s0                  root          3504     2       0      0 rescuer_thread    0 I [ipawq104]
u:r:kernel:s0                  u:r:kernel:s0                  root          3505     2       0      0 rescuer_thread    0 I [iparepwq104]
u:r:kernel:s0                  u:r:kernel:s0                  root          3506     2       0      0 rescuer_thread    0 I [ipawq120]
u:r:kernel:s0                  u:r:kernel:s0                  root          3507     2       0      0 rescuer_thread    0 I [iparepwq120]
u:r:kernel:s0                  u:r:kernel:s0                  root          3508     2       0      0 rescuer_thread    0 I [ipawq95]
u:r:kernel:s0                  u:r:kernel:s0                  root          3509     2       0      0 rescuer_thread    0 I [iparepwq95]
u:r:kernel:s0                  u:r:kernel:s0                  root          3510     2       0      0 rescuer_thread    0 I [ipafreepagewq95]
u:r:kernel:s0                  u:r:kernel:s0                  root          3511     2       0      0 rescuer_thread    0 I [ipawq35]
u:r:kernel:s0                  u:r:kernel:s0                  root          3512     2       0      0 rescuer_thread    0 I [iparepwq35]
u:r:kernel:s0                  u:r:kernel:s0                  root          3513     2       0      0 rescuer_thread    0 I [ipawq105]
u:r:kernel:s0                  u:r:kernel:s0                  root          3514     2       0      0 rescuer_thread    0 I [iparepwq105]
u:r:kernel:s0                  u:r:kernel:s0                  root          3515     2       0      0 rescuer_thread    0 I [ipafreepagewq10]
u:r:kernel:s0                  u:r:kernel:s0                  root          3516     2       0      0 rescuer_thread    0 I [ipawq121]
u:r:kernel:s0                  u:r:kernel:s0                  root          3517     2       0      0 rescuer_thread    0 I [iparepwq121]
u:r:kernel:s0                  u:r:kernel:s0                  root          3518     2       0      0 rescuer_thread    0 I [ipafreepagewq12]
